ticker,call_date,transcript_path,positive,negative,neutral,return_1d,return_5d
ASML,2019-04-17,data\raw\data\transcripts\ASML\2019-Apr-17-ASML.txt,0.14740607142448425,0.07195016741752625,0.7806437611579895,0.012539455320740744,0.01401454284803827
ASML,2019-01-23,data\raw\data\transcripts\ASML\2019-Jan-23-ASML.txt,0.1726977527141571,0.0943196639418602,0.7329826951026917,0.041820805082432244,0.09295580982168516
ASML,2019-07-17,data\raw\data\transcripts\ASML\2019-Jul-17-ASML.txt,0.14364194869995117,0.07037635892629623,0.7859818339347839,0.0412550995494394,0.07529741188311179
ASML,2019-10-16,data\raw\data\transcripts\ASML\2019-Oct-16-ASML.txt,0.13877473771572113,0.04251924902200699,0.8187060952186584,-0.002790213705453737,0.012535772318153393
ASML,2020-04-15,data\raw\data\transcripts\ASML\2020-Apr-15-ASML.txt,0.13887067139148712,0.10537087917327881,0.7557584643363953,0.03508084360997299,0.044178746302417915
ASML,2020-01-22,data\raw\data\transcripts\ASML\2020-Jan-22-ASML.txt,0.20572465658187866,0.05212501436471939,0.7421503067016602,-0.006514681437904346,-0.0003712013240169121
ASML,2020-07-15,data\raw\data\transcripts\ASML\2020-Jul-15-ASML.txt,0.22856688499450684,0.039666615426540375,0.7317664623260498,0.02607688809862485,0.045734355666137594
CSCO,2016-08-17,data\raw\data\transcripts\CSCO\2016-Aug-17-CSCO.txt,0.21382206678390503,0.08923281729221344,0.696945071220398,-0.007812475938225094,0.011067771360009582
CSCO,2016-02-10,data\raw\data\transcripts\CSCO\2016-Feb-10-CSCO.txt,0.23415185511112213,0.03784481808543205,0.7280033826828003,0.09640141458522034,0.1741444871318787
CSCO,2016-05-18,data\raw\data\transcripts\CSCO\2016-May-18-CSCO.txt,0.26972588896751404,0.08744685351848602,0.6428272724151611,0.03181149496285718,0.08233541246993292
CSCO,2016-11-16,data\raw\data\transcripts\CSCO\2016-Nov-16-CSCO.txt,0.19331865012645721,0.13231375813484192,0.6743674874305725,-0.04814689461519284,-0.05891684630377092
CSCO,2017-08-16,data\raw\data\transcripts\CSCO\2017-Aug-16-CSCO.txt,0.2205391228199005,0.1224733218550682,0.6569875478744507,-0.040197905700385284,-0.04390835119441061
CSCO,2017-02-15,data\raw\data\transcripts\CSCO\2017-Feb-15-CSCO.txt,0.21436156332492828,0.09153826534748077,0.6941002011299133,0.02376590809992485,0.03717237280511454
CSCO,2017-05-17,data\raw\data\transcripts\CSCO\2017-May-17-CSCO.txt,0.18364793062210083,0.1201167181134224,0.6962354183197021,-0.07214672678193645,-0.0688942545160347
CSCO,2017-11-15,data\raw\data\transcripts\CSCO\2017-Nov-15-CSCO.txt,0.21718354523181915,0.07739762216806412,0.7054188251495361,0.051890530113393174,0.06860144863136086
CSCO,2018-08-15,data\raw\data\transcripts\CSCO\2018-Aug-15-CSCO.txt,0.22772487998008728,0.07722244411706924,0.6950526833534241,0.02963975139016628,0.04856346762060926
CSCO,2018-02-14,data\raw\data\transcripts\CSCO\2018-Feb-14-CSCO.txt,0.2550159990787506,0.04191156476736069,0.7030724883079529,0.04727953498417192,0.020194534239250217
CSCO,2018-05-16,data\raw\data\transcripts\CSCO\2018-May-16-CSCO.txt,0.24241510033607483,0.06172145903110504,0.6958635449409485,-0.037644018421629566,-0.032772189571206645
CSCO,2018-11-14,data\raw\data\transcripts\CSCO\2018-Nov-14-CSCO.txt,0.22544752061367035,0.03721996024250984,0.7373325824737549,0.05504129769885013,0.01263220576146784
CSCO,2019-08-14,data\raw\data\transcripts\CSCO\2019-Aug-14-CSCO.txt,0.22584931552410126,0.15341225266456604,0.6207384467124939,-0.08614883020701436,-0.03635661753879682
CSCO,2019-02-13,data\raw\data\transcripts\CSCO\2019-Feb-13-CSCO.txt,0.2544827163219452,0.02652652934193611,0.7189906239509583,0.01894755801515524,0.04021098604490736
CSCO,2019-05-15,data\raw\data\transcripts\CSCO\2019-May-15-CSCO.txt,0.16377805173397064,0.08492257446050644,0.7512992024421692,0.06655286045574682,0.06197576662344639
CSCO,2019-11-13,data\raw\data\transcripts\CSCO\2019-Nov-13-CSCO.txt,0.16882167756557465,0.19703347980976105,0.6341447830200195,-0.0732560692694404,-0.06974835860124995
CSCO,2020-08-12,data\raw\data\transcripts\CSCO\2020-Aug-12-CSCO.txt,0.17933106422424316,0.09500142931938171,0.7256675362586975,-0.11185037535831954,-0.12952161515793725
CSCO,2020-02-12,data\raw\data\transcripts\CSCO\2020-Feb-12-CSCO.txt,0.16012337803840637,0.15650761127471924,0.683368980884552,-0.05227329287071503,-0.06168643909231497
CSCO,2020-05-13,data\raw\data\transcripts\CSCO\2020-May-13-CSCO.txt,0.18898780643939972,0.13644765317440033,0.6745645403862,0.04529201998517074,0.08319454140586413
GOOGL,2016-04-21,data\raw\data\transcripts\GOOGL\2016-Apr-21-GOOGL.txt,0.26128342747688293,0.05197936296463013,0.6867372393608093,-0.05414092185741948,-0.09607699335231812
GOOGL,2016-02-01,data\raw\data\transcripts\GOOGL\2016-Feb-01-GOOGL.txt,0.2999822795391083,0.04099762812256813,0.6590200662612915,0.013155689894048583,-0.08642017719073258
GOOGL,2016-07-28,data\raw\data\transcripts\GOOGL\2016-Jul-28-GOOGL.txt,0.2372281402349472,0.03123938851058483,0.7315323948860168,0.033296880306330046,0.041013926825196556
GOOGL,2016-10-27,data\raw\data\transcripts\GOOGL\2016-Oct-27-GOOGL.txt,0.2682446539402008,0.020511889830231667,0.7112435102462769,0.0027039248863924836,-0.04301701251190315
GOOGL,2017-04-27,data\raw\data\transcripts\GOOGL\2017-Apr-27-GOOGL.txt,0.2808692157268524,0.020053882151842117,0.6990768909454346,0.03710856181528155,0.07098630532985717
GOOGL,2017-01-26,data\raw\data\transcripts\GOOGL\2017-Jan-26-GOOGL.txt,0.26118871569633484,0.02748309075832367,0.7113282084465027,-0.013944195554469796,-0.045181823407473454
GOOGL,2017-07-24,data\raw\data\transcripts\GOOGL\2017-Jul-24-GOOGL.txt,0.25146520137786865,0.01923365704715252,0.7293012142181396,-0.02932966827167316,-0.05289937017161317
GOOGL,2017-10-26,data\raw\data\transcripts\GOOGL\2017-Oct-26-GOOGL.txt,0.2819047272205353,0.019815560430288315,0.6982797384262085,0.042615650944689776,0.05199601320629288
GOOGL,2018-04-23,data\raw\data\transcripts\GOOGL\2018-Apr-23-GOOGL.txt,0.29567211866378784,0.030786138027906418,0.673541784286499,-0.047652784898964184,-0.051433677895613705
GOOGL,2018-02-01,data\raw\data\transcripts\GOOGL\2018-Feb-01-GOOGL.txt,0.3047654330730438,0.02001209743320942,0.6752224564552307,-0.052801752356523735,-0.14715767756217846
